Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Status
magenta-rib-side-cut-out-midi-dress,Magenta Rib Side Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04MG1004L,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-side-cut-out-midi-dress,Magenta Rib Side Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04MG1004XL,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-side-cut-out-midi-dress,Magenta Rib Side Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04MG1004XXL,400,shopify,50,deny,manual,2799,,true,true,
black-full-sleeves-bodycon-midi-dress,Black Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1005XS,400,shopify,50,deny,manual,2899,,true,true,active
black-full-sleeves-bodycon-midi-dress,Black Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1005S,400,shopify,50,deny,manual,2899,,true,true,
black-full-sleeves-bodycon-midi-dress,Black Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1005M,400,shopify,50,deny,manual,2899,,true,true,
black-full-sleeves-bodycon-midi-dress,Black Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1005L,400,shopify,50,deny,manual,2899,,true,true,
black-full-sleeves-bodycon-midi-dress,Black Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1005XL,400,shopify,50,deny,manual,2899,,true,true,
black-full-sleeves-bodycon-midi-dress,Black Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1005XXL,400,shopify,50,deny,manual,2899,,true,true,
brown-full-sleeves-bodycon-midi-dress,Brown Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BR1006XS,400,shopify,50,deny,manual,2899,,true,true,active
brown-full-sleeves-bodycon-midi-dress,Brown Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BR1006S,400,shopify,50,deny,manual,2899,,true,true,
brown-full-sleeves-bodycon-midi-dress,Brown Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BR1006M,400,shopify,50,deny,manual,2899,,true,true,
brown-full-sleeves-bodycon-midi-dress,Brown Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BR1006L,400,shopify,50,deny,manual,2899,,true,true,
brown-full-sleeves-bodycon-midi-dress,Brown Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BR1006XL,400,shopify,50,deny,manual,2899,,true,true,
brown-full-sleeves-bodycon-midi-dress,Brown Full Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BR1006XXL,400,shopify,50,deny,manual,2899,,true,true,
black-rib-short-skater-dress,Black Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1007XS,400,shopify,50,deny,manual,2799,,true,true,active
black-rib-short-skater-dress,Black Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1007S,400,shopify,50,deny,manual,2799,,true,true,
black-rib-short-skater-dress,Black Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1007M,400,shopify,50,deny,manual,2799,,true,true,
black-rib-short-skater-dress,Black Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1007L,400,shopify,50,deny,manual,2799,,true,true,
black-rib-short-skater-dress,Black Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1007XL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-short-skater-dress,Black Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1007XXL,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-short-skater-dress,Magenta Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04MG1008XS,400,shopify,50,deny,manual,2799,,true,true,active
magenta-rib-short-skater-dress,Magenta Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04MG1008S,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-short-skater-dress,Magenta Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04MG1008M,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-short-skater-dress,Magenta Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04MG1008L,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-short-skater-dress,Magenta Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04MG1008XL,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-short-skater-dress,Magenta Rib Short Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04MG1008XXL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-box-back-midi-dress,Black Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1009XS,400,shopify,50,deny,manual,2699,,true,true,active
black-rib-box-back-midi-dress,Black Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1009S,400,shopify,50,deny,manual,2699,,true,true,
black-rib-box-back-midi-dress,Black Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1009M,400,shopify,50,deny,manual,2699,,true,true,
black-rib-box-back-midi-dress,Black Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1009L,400,shopify,50,deny,manual,2699,,true,true,
black-rib-box-back-midi-dress,Black Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1009XL,400,shopify,50,deny,manual,2699,,true,true,
black-rib-box-back-midi-dress,Black Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1009XXL,400,shopify,50,deny,manual,2699,,true,true,
black-rib-v-neck-midi-dress,Black Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1010XS,400,shopify,50,deny,manual,2799,,true,true,active
black-rib-v-neck-midi-dress,Black Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1010S,400,shopify,50,deny,manual,2799,,true,true,
black-rib-v-neck-midi-dress,Black Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1010M,400,shopify,50,deny,manual,2799,,true,true,
black-rib-v-neck-midi-dress,Black Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1010L,400,shopify,50,deny,manual,2799,,true,true,
black-rib-v-neck-midi-dress,Black Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1010XL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-v-neck-midi-dress,Black Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1010XXL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-v-neck-midi-dress,Green Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04GN1011XS,400,shopify,50,deny,manual,2799,,true,true,active
green-rib-v-neck-midi-dress,Green Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04GN1011S,400,shopify,50,deny,manual,2799,,true,true,
green-rib-v-neck-midi-dress,Green Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04GN1011M,400,shopify,50,deny,manual,2799,,true,true,
green-rib-v-neck-midi-dress,Green Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04GN1011L,400,shopify,50,deny,manual,2799,,true,true,
green-rib-v-neck-midi-dress,Green Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04GN1011XL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-v-neck-midi-dress,Green Rib V-Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04GN1011XXL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-short-sleeves-bodycon-midi-dress,Green Rib Short Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04GN1012XS,400,shopify,50,deny,manual,2799,,true,true,active
green-rib-short-sleeves-bodycon-midi-dress,Green Rib Short Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04GN1012S,400,shopify,50,deny,manual,2799,,true,true,
green-rib-short-sleeves-bodycon-midi-dress,Green Rib Short Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04GN1012M,400,shopify,50,deny,manual,2799,,true,true,
green-rib-short-sleeves-bodycon-midi-dress,Green Rib Short Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04GN1012L,400,shopify,50,deny,manual,2799,,true,true,
green-rib-short-sleeves-bodycon-midi-dress,Green Rib Short Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04GN1012XL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-short-sleeves-bodycon-midi-dress,Green Rib Short Sleeves Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04GN1012XXL,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-waist-cut-out-midi-dress,Magenta Rib Waist Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04MG1013XS,400,shopify,50,deny,manual,2799,,true,true,active
magenta-rib-waist-cut-out-midi-dress,Magenta Rib Waist Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04MG1013S,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-waist-cut-out-midi-dress,Magenta Rib Waist Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04MG1013M,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-waist-cut-out-midi-dress,Magenta Rib Waist Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04MG1013L,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-waist-cut-out-midi-dress,Magenta Rib Waist Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04MG1013XL,400,shopify,50,deny,manual,2799,,true,true,
magenta-rib-waist-cut-out-midi-dress,Magenta Rib Waist Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04MG1013XXL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-halter-neck-midi-dress,Black Rib Halter Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1014XS,400,shopify,50,deny,manual,2799,,true,true,active
black-rib-halter-neck-midi-dress,Black Rib Halter Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1014S,400,shopify,50,deny,manual,2799,,true,true,
black-rib-halter-neck-midi-dress,Black Rib Halter Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1014M,400,shopify,50,deny,manual,2799,,true,true,
black-rib-halter-neck-midi-dress,Black Rib Halter Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1014L,400,shopify,50,deny,manual,2799,,true,true,
black-rib-halter-neck-midi-dress,Black Rib Halter Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1014XL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-halter-neck-midi-dress,Black Rib Halter Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1014XXL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-front-button-midi-dress,Black Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1015XS,400,shopify,50,deny,manual,2899,,true,true,active
black-rib-front-button-midi-dress,Black Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1015S,400,shopify,50,deny,manual,2899,,true,true,
black-rib-front-button-midi-dress,Black Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1015M,400,shopify,50,deny,manual,2899,,true,true,
black-rib-front-button-midi-dress,Black Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1015L,400,shopify,50,deny,manual,2899,,true,true,
black-rib-front-button-midi-dress,Black Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1015XL,400,shopify,50,deny,manual,2899,,true,true,
black-rib-front-button-midi-dress,Black Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1015XXL,400,shopify,50,deny,manual,2899,,true,true,
magenta-rib-front-button-midi-dress,Magenta Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04MG1016XS,400,shopify,50,deny,manual,2899,,true,true,active
magenta-rib-front-button-midi-dress,Magenta Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04MG1016S,400,shopify,50,deny,manual,2899,,true,true,
magenta-rib-front-button-midi-dress,Magenta Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04MG1016M,400,shopify,50,deny,manual,2899,,true,true,
magenta-rib-front-button-midi-dress,Magenta Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04MG1016L,400,shopify,50,deny,manual,2899,,true,true,
magenta-rib-front-button-midi-dress,Magenta Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04MG1016XL,400,shopify,50,deny,manual,2899,,true,true,
magenta-rib-front-button-midi-dress,Magenta Rib Front Button Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04MG1016XXL,400,shopify,50,deny,manual,2899,,true,true,
black-rib-boat-neck-midi-dress,Black Rib Boat Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1017XS,400,shopify,50,deny,manual,2899,,true,true,active
black-rib-boat-neck-midi-dress,Black Rib Boat Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1017S,400,shopify,50,deny,manual,2899,,true,true,
black-rib-boat-neck-midi-dress,Black Rib Boat Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1017M,400,shopify,50,deny,manual,2899,,true,true,
black-rib-boat-neck-midi-dress,Black Rib Boat Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1017L,400,shopify,50,deny,manual,2899,,true,true,
black-rib-boat-neck-midi-dress,Black Rib Boat Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1017XL,400,shopify,50,deny,manual,2899,,true,true,
black-rib-boat-neck-midi-dress,Black Rib Boat Neck Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1017XXL,400,shopify,50,deny,manual,2899,,true,true,
black-rib-back-cut-out-midi-dress,Black Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1018XS,400,shopify,50,deny,manual,2799,,true,true,active
black-rib-back-cut-out-midi-dress,Black Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1018S,400,shopify,50,deny,manual,2799,,true,true,
black-rib-back-cut-out-midi-dress,Black Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1018M,400,shopify,50,deny,manual,2799,,true,true,
black-rib-back-cut-out-midi-dress,Black Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1018L,400,shopify,50,deny,manual,2799,,true,true,
black-rib-back-cut-out-midi-dress,Black Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1018XL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-back-cut-out-midi-dress,Black Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1018XXL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-back-cut-out-midi-dress,Green Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04GN1019XS,400,shopify,50,deny,manual,2799,,true,true,active
green-rib-back-cut-out-midi-dress,Green Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04GN1019S,400,shopify,50,deny,manual,2799,,true,true,
green-rib-back-cut-out-midi-dress,Green Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04GN1019M,400,shopify,50,deny,manual,2799,,true,true,
green-rib-back-cut-out-midi-dress,Green Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04GN1019L,400,shopify,50,deny,manual,2799,,true,true,
green-rib-back-cut-out-midi-dress,Green Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04GN1019XL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-back-cut-out-midi-dress,Green Rib Back Cut Out Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04GN1019XXL,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-rib-skater-dress,Black & White Striped Rib Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1027XS,400,shopify,50,deny,manual,3099,,true,true,active
black-white-striped-rib-skater-dress,Black & White Striped Rib Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1027S,400,shopify,50,deny,manual,3099,,true,true,
black-white-striped-rib-skater-dress,Black & White Striped Rib Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1027M,400,shopify,50,deny,manual,3099,,true,true,
black-white-striped-rib-skater-dress,Black & White Striped Rib Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1027L,400,shopify,50,deny,manual,3099,,true,true,
black-white-striped-rib-skater-dress,Black & White Striped Rib Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1027XL,400,shopify,50,deny,manual,3099,,true,true,
black-white-striped-rib-skater-dress,Black & White Striped Rib Skater Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1027XXL,400,shopify,50,deny,manual,3099,,true,true,
black-rib-bodycon-midi-dress,Black Rib Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1028XS,400,shopify,50,deny,manual,2749,,true,true,active
black-rib-bodycon-midi-dress,Black Rib Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1028S,400,shopify,50,deny,manual,2749,,true,true,
black-rib-bodycon-midi-dress,Black Rib Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1028M,400,shopify,50,deny,manual,2749,,true,true,
black-rib-bodycon-midi-dress,Black Rib Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1028L,400,shopify,50,deny,manual,2749,,true,true,
black-rib-bodycon-midi-dress,Black Rib Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1028XL,400,shopify,50,deny,manual,2749,,true,true,
black-rib-bodycon-midi-dress,Black Rib Bodycon Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1028XXL,400,shopify,50,deny,manual,2749,,true,true,
green-rib-off-shoulder-midi-dress,Green Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04GN1033XS,400,shopify,50,deny,manual,2799,,true,true,active
green-rib-off-shoulder-midi-dress,Green Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04GN1033S,400,shopify,50,deny,manual,2799,,true,true,
green-rib-off-shoulder-midi-dress,Green Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04GN1033M,400,shopify,50,deny,manual,2799,,true,true,
green-rib-off-shoulder-midi-dress,Green Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04GN1033L,400,shopify,50,deny,manual,2799,,true,true,
green-rib-off-shoulder-midi-dress,Green Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04GN1033XL,400,shopify,50,deny,manual,2799,,true,true,
green-rib-off-shoulder-midi-dress,Green Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04GN1033XXL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-off-shoulder-midi-dress,Black Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1034XS,400,shopify,50,deny,manual,2799,,true,true,active
black-rib-off-shoulder-midi-dress,Black Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1034S,400,shopify,50,deny,manual,2799,,true,true,
black-rib-off-shoulder-midi-dress,Black Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1034M,400,shopify,50,deny,manual,2799,,true,true,
black-rib-off-shoulder-midi-dress,Black Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1034L,400,shopify,50,deny,manual,2799,,true,true,
black-rib-off-shoulder-midi-dress,Black Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1034XL,400,shopify,50,deny,manual,2799,,true,true,
black-rib-off-shoulder-midi-dress,Black Rib Off Shoulder Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1034XXL,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-rib-box-back-midi-dress,Black & White Striped Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1036XS,400,shopify,50,deny,manual,2799,,true,true,active
black-white-striped-rib-box-back-midi-dress,Black & White Striped Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1036S,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-rib-box-back-midi-dress,Black & White Striped Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1036M,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-rib-box-back-midi-dress,Black & White Striped Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1036L,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-rib-box-back-midi-dress,Black & White Striped Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1036XL,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-rib-box-back-midi-dress,Black & White Striped Rib Box Back Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1036XXL,400,shopify,50,deny,manual,2799,,true,true,
black-white-striped-boxy-midi-dress,Black & White Striped Boxy Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1038XS,400,shopify,50,deny,manual,2899,,true,true,active
black-white-striped-boxy-midi-dress,Black & White Striped Boxy Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS04BK1038S,400,shopify,50,deny,manual,2899,,true,true,
black-white-striped-boxy-midi-dress,Black & White Striped Boxy Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS04BK1038M,400,shopify,50,deny,manual,2899,,true,true,
black-white-striped-boxy-midi-dress,Black & White Striped Boxy Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS04BK1038L,400,shopify,50,deny,manual,2899,,true,true,
black-white-striped-boxy-midi-dress,Black & White Striped Boxy Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS04BK1038XL,400,shopify,50,deny,manual,2899,,true,true,
black-white-striped-boxy-midi-dress,Black & White Striped Boxy Midi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS04BK1038XXL,400,shopify,50,deny,manual,2899,,true,true,
black-white-striped-flared-maxi-dress,Black & White Striped Flared Maxi Dress,,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS04BK1039XS,400,shopify,50,deny,manual,2899,,true,true,active
