Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Status
lavender-square-neck-short-flared-dress,Lavender Square Neck Short Flared Dress,<p>Lavender Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS06LV1064L,400,shopify,,deny,manual,2699,,true,true,
lavender-square-neck-short-flared-dress,Lavender Square Neck Short Flared Dress,<p>Lavender Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS06LV1064XL,400,shopify,,deny,manual,2699,,true,true,
lavender-square-neck-short-flared-dress,Lavender Square Neck Short Flared Dress,<p>Lavender Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS06LV1064XXL,400,shopify,,deny,manual,2699,,true,true,
black-square-neck-short-flared-dress,Black Square Neck Short Flared Dress,<p>Black Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS06BK1065XS,400,shopify,,deny,manual,2699,,true,true,active
black-square-neck-short-flared-dress,Black Square Neck Short Flared Dress,<p>Black Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS06BK1065S,400,shopify,,deny,manual,2699,,true,true,
black-square-neck-short-flared-dress,Black Square Neck Short Flared Dress,<p>Black Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS06BK1065M,400,shopify,,deny,manual,2699,,true,true,
black-square-neck-short-flared-dress,Black Square Neck Short Flared Dress,<p>Black Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS06BK1065L,400,shopify,,deny,manual,2699,,true,true,
black-square-neck-short-flared-dress,Black Square Neck Short Flared Dress,<p>Black Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS06BK1065XL,400,shopify,,deny,manual,2699,,true,true,
black-square-neck-short-flared-dress,Black Square Neck Short Flared Dress,<p>Black Square Neck Short Flared Dress</p><p>96% Polyester 4% Lycra</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS06BK1065XXL,400,shopify,,deny,manual,2699,,true,true,
white-floral-puff-sleeves-shirt-dress,White Floral Puff Sleeves Shirt Dress,<p>White Floral Puff Sleeves Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS05BK1066XS,400,shopify,,deny,manual,3199,,true,true,active
white-floral-puff-sleeves-shirt-dress,White Floral Puff Sleeves Shirt Dress,<p>White Floral Puff Sleeves Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS05BK1066S,400,shopify,,deny,manual,3199,,true,true,
white-floral-puff-sleeves-shirt-dress,White Floral Puff Sleeves Shirt Dress,<p>White Floral Puff Sleeves Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS05BK1066M,400,shopify,,deny,manual,3199,,true,true,
white-floral-puff-sleeves-shirt-dress,White Floral Puff Sleeves Shirt Dress,<p>White Floral Puff Sleeves Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS05BK1066L,400,shopify,,deny,manual,3199,,true,true,
white-floral-puff-sleeves-shirt-dress,White Floral Puff Sleeves Shirt Dress,<p>White Floral Puff Sleeves Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS05BK1066XL,400,shopify,,deny,manual,3199,,true,true,
white-floral-puff-sleeves-shirt-dress,White Floral Puff Sleeves Shirt Dress,<p>White Floral Puff Sleeves Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS05BK1066XXL,400,shopify,,deny,manual,3199,,true,true,
multi-checkered-puff-sleeves-shirt-dress,Multi Checkered Puff Sleeves Shirt Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS00ML1067XS,400,shopify,,deny,manual,3199,,true,true,active
multi-checkered-puff-sleeves-shirt-dress,Multi Checkered Puff Sleeves Shirt Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS00ML1067S,400,shopify,,deny,manual,3199,,true,true,
multi-checkered-puff-sleeves-shirt-dress,Multi Checkered Puff Sleeves Shirt Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS00ML1067M,400,shopify,,deny,manual,3199,,true,true,
multi-checkered-puff-sleeves-shirt-dress,Multi Checkered Puff Sleeves Shirt Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS00ML1067L,400,shopify,,deny,manual,3199,,true,true,
multi-checkered-puff-sleeves-shirt-dress,Multi Checkered Puff Sleeves Shirt Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS00ML1067XL,400,shopify,,deny,manual,3199,,true,true,
multi-checkered-puff-sleeves-shirt-dress,Multi Checkered Puff Sleeves Shirt Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS00ML1067XXL,400,shopify,,deny,manual,3199,,true,true,
red-waist-cut-out-short-dress,Red Waist Cut Out Short Dress,<p>Red Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS00RD1068XS,400,shopify,,deny,manual,2999,,true,true,active
red-waist-cut-out-short-dress,Red Waist Cut Out Short Dress,<p>Red Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS00RD1068S,400,shopify,,deny,manual,2999,,true,true,
red-waist-cut-out-short-dress,Red Waist Cut Out Short Dress,<p>Red Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS00RD1068M,400,shopify,,deny,manual,2999,,true,true,
red-waist-cut-out-short-dress,Red Waist Cut Out Short Dress,<p>Red Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS00RD1068L,400,shopify,,deny,manual,2999,,true,true,
red-waist-cut-out-short-dress,Red Waist Cut Out Short Dress,<p>Red Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS00RD1068XL,400,shopify,,deny,manual,2999,,true,true,
red-waist-cut-out-short-dress,Red Waist Cut Out Short Dress,<p>Red Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS00RD1068XXL,400,shopify,,deny,manual,2999,,true,true,
black-waist-cut-out-short-dress,Black Waist Cut Out Short Dress,<p>Black Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS00BK1069XS,400,shopify,,deny,manual,2999,,true,true,active
black-waist-cut-out-short-dress,Black Waist Cut Out Short Dress,<p>Black Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS00BK1069S,400,shopify,,deny,manual,2999,,true,true,
black-waist-cut-out-short-dress,Black Waist Cut Out Short Dress,<p>Black Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS00BK1069M,400,shopify,,deny,manual,2999,,true,true,
black-waist-cut-out-short-dress,Black Waist Cut Out Short Dress,<p>Black Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS00BK1069L,400,shopify,,deny,manual,2999,,true,true,
black-waist-cut-out-short-dress,Black Waist Cut Out Short Dress,<p>Black Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS00BK1069XL,400,shopify,,deny,manual,2999,,true,true,
black-waist-cut-out-short-dress,Black Waist Cut Out Short Dress,<p>Black Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS00BK1069XXL,400,shopify,,deny,manual,2999,,true,true,
baby-pink-white-waist-cut-out-short-dress,Baby Pink & White Waist Cut Out Short Dress,<p>Baby Pink &amp; White Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS00PK1070XS,400,shopify,,deny,manual,2999,,true,true,active
baby-pink-white-waist-cut-out-short-dress,Baby Pink & White Waist Cut Out Short Dress,<p>Baby Pink &amp; White Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS00PK1070S,400,shopify,,deny,manual,2999,,true,true,
baby-pink-white-waist-cut-out-short-dress,Baby Pink & White Waist Cut Out Short Dress,<p>Baby Pink &amp; White Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS00PK1070M,400,shopify,,deny,manual,2999,,true,true,
baby-pink-white-waist-cut-out-short-dress,Baby Pink & White Waist Cut Out Short Dress,<p>Baby Pink &amp; White Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS00PK1070L,400,shopify,,deny,manual,2999,,true,true,
baby-pink-white-waist-cut-out-short-dress,Baby Pink & White Waist Cut Out Short Dress,<p>Baby Pink &amp; White Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS00PK1070XL,400,shopify,,deny,manual,2999,,true,true,
baby-pink-white-waist-cut-out-short-dress,Baby Pink & White Waist Cut Out Short Dress,<p>Baby Pink &amp; White Waist Cut Out Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS00PK1070XXL,400,shopify,,deny,manual,2999,,true,true,
white-floral-corset-fit-flare-short-dress,White Floral Corset Fit & Flare Short Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS05MR1071XS,400,shopify,,deny,manual,3199,,true,true,active
white-floral-corset-fit-flare-short-dress,White Floral Corset Fit & Flare Short Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS05MR1071S,400,shopify,,deny,manual,3199,,true,true,
white-floral-corset-fit-flare-short-dress,White Floral Corset Fit & Flare Short Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS05MR1071M,400,shopify,,deny,manual,3199,,true,true,
white-floral-corset-fit-flare-short-dress,White Floral Corset Fit & Flare Short Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS05MR1071L,400,shopify,,deny,manual,3199,,true,true,
white-floral-corset-fit-flare-short-dress,White Floral Corset Fit & Flare Short Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS05MR1071XL,400,shopify,,deny,manual,3199,,true,true,
white-floral-corset-fit-flare-short-dress,White Floral Corset Fit & Flare Short Dress,<p>White Floral Corset Fit &amp; Flare Short Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS05MR1071XXL,400,shopify,,deny,manual,3199,,true,true,
baby-pink-corset-fit-flare-midi-dress,Baby Pink Corset Fit & Flare Midi Dress,<p>Baby Pink Corset Fit &amp; Flare Midi Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS00PK1072S,400,shopify,,deny,manual,3199,,true,true,active
baby-pink-corset-fit-flare-midi-dress,Baby Pink Corset Fit & Flare Midi Dress,<p>Baby Pink Corset Fit &amp; Flare Midi Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS00PK1072M,400,shopify,,deny,manual,3199,,true,true,
baby-pink-corset-fit-flare-midi-dress,Baby Pink Corset Fit & Flare Midi Dress,<p>Baby Pink Corset Fit &amp; Flare Midi Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS00PK1072L,400,shopify,,deny,manual,3199,,true,true,
baby-pink-corset-fit-flare-midi-dress,Baby Pink Corset Fit & Flare Midi Dress,<p>Baby Pink Corset Fit &amp; Flare Midi Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS00PK1072XL,400,shopify,,deny,manual,3199,,true,true,
baby-pink-corset-fit-flare-midi-dress,Baby Pink Corset Fit & Flare Midi Dress,<p>Baby Pink Corset Fit &amp; Flare Midi Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS00PK1072XXL,400,shopify,,deny,manual,3199,,true,true,
maroon-front-twisted-short-flared-dress,Maroon Front Twisted Short Flared Dress,<p>Maroon Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS02MR1073XS,400,shopify,,deny,manual,2799,,true,true,active
maroon-front-twisted-short-flared-dress,Maroon Front Twisted Short Flared Dress,<p>Maroon Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS02MR1073S,400,shopify,,deny,manual,2799,,true,true,
maroon-front-twisted-short-flared-dress,Maroon Front Twisted Short Flared Dress,<p>Maroon Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS02MR1073M,400,shopify,,deny,manual,2799,,true,true,
maroon-front-twisted-short-flared-dress,Maroon Front Twisted Short Flared Dress,<p>Maroon Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS02MR1073L,400,shopify,,deny,manual,2799,,true,true,
maroon-front-twisted-short-flared-dress,Maroon Front Twisted Short Flared Dress,<p>Maroon Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS02MR1073XL,400,shopify,,deny,manual,2799,,true,true,
maroon-front-twisted-short-flared-dress,Maroon Front Twisted Short Flared Dress,<p>Maroon Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS02MR1073XXL,400,shopify,,deny,manual,2799,,true,true,
black-front-twisted-short-flared-dress,Black Front Twisted Short Flared Dress,<p>Black Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS02BK1074XS,400,shopify,,deny,manual,2699,,true,true,active
black-front-twisted-short-flared-dress,Black Front Twisted Short Flared Dress,<p>Black Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS02BK1074S,400,shopify,,deny,manual,2699,,true,true,
black-front-twisted-short-flared-dress,Black Front Twisted Short Flared Dress,<p>Black Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS02BK1074M,400,shopify,,deny,manual,2699,,true,true,
black-front-twisted-short-flared-dress,Black Front Twisted Short Flared Dress,<p>Black Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS02BK1074L,400,shopify,,deny,manual,2699,,true,true,
black-front-twisted-short-flared-dress,Black Front Twisted Short Flared Dress,<p>Black Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS02BK1074XL,400,shopify,,deny,manual,2699,,true,true,
black-front-twisted-short-flared-dress,Black Front Twisted Short Flared Dress,<p>Black Front Twisted Short Flared Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS02BK1074XXL,400,shopify,,deny,manual,2699,,true,true,
orange-floral-bishop-sleeves-skater-dress,Orange Floral Bishop Sleeves Skater Dress,<p>Orange Floral Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01OR1075XS,400,shopify,,deny,manual,2899,,true,true,active
orange-floral-bishop-sleeves-skater-dress,Orange Floral Bishop Sleeves Skater Dress,<p>Orange Floral Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01OR1075S,400,shopify,,deny,manual,2899,,true,true,
orange-floral-bishop-sleeves-skater-dress,Orange Floral Bishop Sleeves Skater Dress,<p>Orange Floral Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01OR1075M,400,shopify,,deny,manual,2899,,true,true,
orange-floral-bishop-sleeves-skater-dress,Orange Floral Bishop Sleeves Skater Dress,<p>Orange Floral Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01OR1075L,400,shopify,,deny,manual,2899,,true,true,
orange-floral-bishop-sleeves-skater-dress,Orange Floral Bishop Sleeves Skater Dress,<p>Orange Floral Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01OR1075XL,400,shopify,,deny,manual,2899,,true,true,
orange-floral-bishop-sleeves-skater-dress,Orange Floral Bishop Sleeves Skater Dress,<p>Orange Floral Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01OR1075XXL,400,shopify,,deny,manual,2899,,true,true,
green-polka-dot-bishop-sleeves-skater-dress,Green Polka Dot Bishop Sleeves Skater Dress,<p>Green Polka Dot Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01GN1076XS,400,shopify,,deny,manual,2899,,true,true,active
green-polka-dot-bishop-sleeves-skater-dress,Green Polka Dot Bishop Sleeves Skater Dress,<p>Green Polka Dot Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01GN1076S,400,shopify,,deny,manual,2899,,true,true,
green-polka-dot-bishop-sleeves-skater-dress,Green Polka Dot Bishop Sleeves Skater Dress,<p>Green Polka Dot Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01GN1076M,400,shopify,,deny,manual,2899,,true,true,
green-polka-dot-bishop-sleeves-skater-dress,Green Polka Dot Bishop Sleeves Skater Dress,<p>Green Polka Dot Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01GN1076L,400,shopify,,deny,manual,2899,,true,true,
green-polka-dot-bishop-sleeves-skater-dress,Green Polka Dot Bishop Sleeves Skater Dress,<p>Green Polka Dot Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01GN1076XL,400,shopify,,deny,manual,2899,,true,true,
green-polka-dot-bishop-sleeves-skater-dress,Green Polka Dot Bishop Sleeves Skater Dress,<p>Green Polka Dot Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01GN1076XXL,400,shopify,,deny,manual,2899,,true,true,
black-leaves-printed-bishop-sleeves-skater-dress,Black Leaves Printed Bishop Sleeves Skater Dress,<p>Black Leaves Printed Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01BK1077XS,400,shopify,,deny,manual,2899,,true,true,active
black-leaves-printed-bishop-sleeves-skater-dress,Black Leaves Printed Bishop Sleeves Skater Dress,<p>Black Leaves Printed Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01BK1077S,400,shopify,,deny,manual,2899,,true,true,
black-leaves-printed-bishop-sleeves-skater-dress,Black Leaves Printed Bishop Sleeves Skater Dress,<p>Black Leaves Printed Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01BK1077M,400,shopify,,deny,manual,2899,,true,true,
black-leaves-printed-bishop-sleeves-skater-dress,Black Leaves Printed Bishop Sleeves Skater Dress,<p>Black Leaves Printed Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01BK1077L,400,shopify,,deny,manual,2899,,true,true,
black-leaves-printed-bishop-sleeves-skater-dress,Black Leaves Printed Bishop Sleeves Skater Dress,<p>Black Leaves Printed Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01BK1077XL,400,shopify,,deny,manual,2899,,true,true,
black-leaves-printed-bishop-sleeves-skater-dress,Black Leaves Printed Bishop Sleeves Skater Dress,<p>Black Leaves Printed Bishop Sleeves Skater Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01BK1077XXL,400,shopify,,deny,manual,2899,,true,true,
orange-floral-front-twisted-midi-dress,Orange Floral Front Twisted Midi Dress,<p>Orange Floral Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS01OR1160S,400,shopify,,deny,manual,3299,,true,true,active
orange-floral-front-twisted-midi-dress,Orange Floral Front Twisted Midi Dress,<p>Orange Floral Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01OR1160M,400,shopify,,deny,manual,3299,,true,true,
orange-floral-front-twisted-midi-dress,Orange Floral Front Twisted Midi Dress,<p>Orange Floral Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01OR1160L,400,shopify,,deny,manual,3299,,true,true,
orange-floral-front-twisted-midi-dress,Orange Floral Front Twisted Midi Dress,<p>Orange Floral Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01OR1160XL,400,shopify,,deny,manual,3299,,true,true,
orange-floral-front-twisted-midi-dress,Orange Floral Front Twisted Midi Dress,<p>Orange Floral Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01OR1160XXL,400,shopify,,deny,manual,3299,,true,true,
black-leaves-printed-front-twisted-midi-dress,Black Leaves Printed Front Twisted Midi Dress,<p>Black Leaves Printed Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS01BK1079S,400,shopify,,deny,manual,3299,,true,true,active
black-leaves-printed-front-twisted-midi-dress,Black Leaves Printed Front Twisted Midi Dress,<p>Black Leaves Printed Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01BK1079M,400,shopify,,deny,manual,3299,,true,true,
black-leaves-printed-front-twisted-midi-dress,Black Leaves Printed Front Twisted Midi Dress,<p>Black Leaves Printed Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01BK1079L,400,shopify,,deny,manual,3299,,true,true,
black-leaves-printed-front-twisted-midi-dress,Black Leaves Printed Front Twisted Midi Dress,<p>Black Leaves Printed Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01BK1079XL,400,shopify,,deny,manual,3299,,true,true,
black-leaves-printed-front-twisted-midi-dress,Black Leaves Printed Front Twisted Midi Dress,<p>Black Leaves Printed Front Twisted Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01BK1079XXL,400,shopify,,deny,manual,3299,,true,true,
blue-floral-belted-tiered-midi-dress,Blue Floral Belted Tiered Midi Dress,<p>Blue Floral Belted Tiered Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS02BL1080S,400,shopify,,deny,manual,3299,,true,true,active
blue-floral-belted-tiered-midi-dress,Blue Floral Belted Tiered Midi Dress,<p>Blue Floral Belted Tiered Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS02BL1080M,400,shopify,,deny,manual,3299,,true,true,
blue-floral-belted-tiered-midi-dress,Blue Floral Belted Tiered Midi Dress,<p>Blue Floral Belted Tiered Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS02BL1080L,400,shopify,,deny,manual,3299,,true,true,
blue-floral-belted-tiered-midi-dress,Blue Floral Belted Tiered Midi Dress,<p>Blue Floral Belted Tiered Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS02BL1080XL,400,shopify,,deny,manual,3299,,true,true,
blue-floral-belted-tiered-midi-dress,Blue Floral Belted Tiered Midi Dress,<p>Blue Floral Belted Tiered Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS02BL1080XXL,400,shopify,,deny,manual,3299,,true,true,
