Version : 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business (Information required for Style Creation/Legal Compliance/Order Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discoverability - Attributes required for Product Description and Cataloguing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sizing - Mandatory Measurements,,,,,,,,,,,,Imagery - Mandatory Image Angles,,,,,,
styleId,styleGroupId,vendorSkuCode,vendorArticleNumber,vendorArticleName,brand,Manufacturer Name and Address with Pincode,Packer Name and Address with Pincode,Importer Name and Address with Pincode,Country Of Origin,Country Of Origin2,Country Of Origin3,Country Of Origin4,Country Of Origin5,articleType,Brand Size,Standard Size,is Standard Size present on Label,Brand Colour (Remarks),GTIN,HSN,SKUCode,MRP,AgeGroup,Prominent Colour,Second Prominent Colour,Third Prominent Colour,FashionType,Usage,Year,season,Product Details,styleNote,materialCareDescription,sizeAndFitDescription,productDisplayName,tags,addedDate,Color Variant GroupId,Occasion,Sleeve Length,Neck,Top Fabric,Bottom Fabric,Top Type,Bottom Type,Top Pattern,Bottom Pattern,Bottom Closure,Add-Ons,Wash Care,Character,Lining,Number of Pockets,Trends,Sustainable,Number of Items,Top Closure,Collection Name,Package Contains,BIS Expiry Date,BIS Certificate Image URL,BIS Certificate Number,Across Shoulder ( Inches ),Bust ( Inches ),Chest ( Inches ),Front Length ( Inches ),Garment Waist ( Inches ),Inseam Length ( Inches ),Outseam Length ( Inches ),Rise ( Inches ),Sleeve-Length ( Inches ),To Fit Bust ( Inches ),To Fit Hip ( Inches ),To Fit Waist ( Inches ),Front Image,Side Image,Back Image,Detail Angle,Look Shot Image,Additional Image 1,Additional Image 2
5232,CO00PR5232,CO00PR5232M,CO00PR5232M,Zummer Cotton Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Blue,,62041919,CO00PR5232,#ERROR!,Adults-Women,Blue,Purple,NA,Fashion,Casual,2025,Summer,Zummer Cotton Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Top With Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Solid,Solid,Slip-On,NA,Hand Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,15,38,38,24,36,21,33,12,9,36,40,30,,,,,,,
5232,CO00PR5232,CO00PR5232L,CO00PR5232L,Zummer Cotton Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Blue,,62041919,CO00PR5232,#ERROR!,Adults-Women,Blue,Purple,NA,Fashion,Casual,2025,Summer,Zummer Cotton Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Top With Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Solid,Solid,Slip-On,NA,Hand Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,15.5,40,40,24,38,21,33,12,9,38,42,32,,,,,,,
5232,CO00PR5232,CO00PR5232XL,CO00PR5232XL,Zummer Cotton Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Blue,,62041919,CO00PR5232,#ERROR!,Adults-Women,Blue,Purple,NA,Fashion,Casual,2025,Summer,Zummer Cotton Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Top With Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Solid,Solid,Slip-On,NA,Hand Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,16,42,42,24,40,21,33,12,9,40,44,34,,,,,,,
5232,CO00PR5232,CO00PR5232XXL,CO00PR5232XXL,Zummer Cotton Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Blue,,62041919,CO00PR5232,#ERROR!,Adults-Women,Blue,Purple,NA,Fashion,Casual,2025,Summer,Zummer Cotton Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Top With Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Round Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Solid,Solid,Slip-On,NA,Hand Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,16.5,44,44,24,42,21,33,12,9,42,46,36,,,,,,,
5212,CO00WH5212,CO00WH5212S,CO00WH5212S,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,White,,62041919,CO00WH5212,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14,38,38,31,36,25,38,12,19,34,38,28,,,,,,,
5212,CO00WH5212,CO00WH5212M,CO00WH5212M,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,White,,62041919,CO00WH5212,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14.5,40,40,31,38,25,38,12,19,36,40,30,,,,,,,
5212,CO00WH5212,CO00WH5212L,CO00WH5212L,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,White,,62041919,CO00WH5212,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15,42,42,31,40,25,38,12,19,38,42,32,,,,,,,
5212,CO00WH5212,CO00WH5212XL,CO00WH5212XL,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,White,,62041919,CO00WH5212,#ERROR!,Adults-Women,White,Off White,Yellow,Fashion,Travel,2025,Summer,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Tropical Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,Has a lining,1,Tropical,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15.5,44,44,31,42,25,38,12,19,40,44,34,,,,,,,
5098,CO00OW5098,CO00OW5098S,CO00OW5098S,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Off White,,62041919,CO00OW5098,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,1,Pastels,Regular,2,Button,,Set Of  Shirt With Palazzo,,,,14,38,38,18,38,25,37.5,12,8.5,34,38,28,,,,,,,
5098,CO00OW5098,CO00OW5098M,CO00OW5098M,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Off White,,62041919,CO00OW5098,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,1,Pastels,Regular,2,Button,,Set Of  Shirt With Palazzo,,,,14.5,40,40,18.5,40,25,38,12,8.5,36,40,30,,,,,,,
5098,CO00OW5098,CO00OW5098L,CO00OW5098L,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Off White,,62041919,CO00OW5098,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,1,Pastels,Regular,2,Button,,Set Of  Shirt With Palazzo,,,,15,42,42,19,42,25,38.5,12,8.5,38,42,32,,,,,,,
5098,CO00OW5098,CO00OW5098XL,CO00OW5098XL,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Off White,,62041919,CO00OW5098,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,1,Pastels,Regular,2,Button,,Set Of  Shirt With Palazzo,,,,15.5,44,44,19.5,44,25,39,12,8.5,40,44,34,,,,,,,
5098,CO00OW5098,CO00OW5098XXL,CO00OW5098XXL,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Off White,,62041919,CO00OW5098,#ERROR!,Adults-Women,Off White,White,Black,Fashion,Smart Casual,2025,Summer,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Stripe Printed Shirt And Palazzos Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,1,Pastels,Regular,2,Button,,Set Of  Shirt With Palazzo,,,,16,46,46,20,46,25,39.5,12,8.5,42,46,36,,,,,,,
5214,CO00TL5214,CO00TL5214S,CO00TL5214S,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Teal,,62041919,CO00TL5214,#ERROR!,Adults-Women,Teal,Off White,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,14,36,36,18,38,26,38.5,12,,44,48,38,,,,,,,
5214,CO00TL5214,CO00TL5214M,CO00TL5214M,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Teal,,62041919,CO00TL5214,#ERROR!,Adults-Women,Teal,Off White,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,14,38,38,18.5,40,26,39,12,,36,40,30,,,,,,,
5214,CO00TL5214,CO00TL5214L,CO00TL5214L,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Teal,,62041919,CO00TL5214,#ERROR!,Adults-Women,Teal,Off White,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,14,40,40,19,42,26,39.5,12,,38,42,32,,,,,,,
5214,CO00TL5214,CO00TL5214XL,CO00TL5214XL,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Teal,,62041919,CO00TL5214,#ERROR!,Adults-Women,Teal,Off White,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,14,42,42,19.5,44,26,40,12,,40,44,34,,,,,,,
5214,CO00TL5214,CO00TL5214XXL,CO00TL5214XXL,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Teal,,62041919,CO00TL5214,#ERROR!,Adults-Women,Teal,Off White,NA,Fashion,Smart Casual,2025,Summer,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,100% Cotton,,Zummer Cotton Ikat Print Top With Palazzos Co-Ords Set,,,,Casual,Sleeveless,V-Neck,Pure Cotton,Pure Cotton,Top,Palazzos,Printed,Printed,Slip-On,NA,Machine Wash,NA,NA,NA,NA,Regular,2,Button,,Set Of Top With Palazzo,,,,14,44,44,20,46,26,40.5,12,,42,46,36,,,,,,,
5020,CO00WH5020,CO00WH5020S,CO00WH5020S,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,White,,62041919,CO00WH5020,#ERROR!,Adults-Women,White,Off White,Blue,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14,36,36,26.5,36,26,37,12,18,34,38,28,,,,,,,
5020,CO00WH5020,CO00WH5020M,CO00WH5020M,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,White,,62041919,CO00WH5020,#ERROR!,Adults-Women,White,Off White,Blue,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14.5,38,38,26.5,38,26,37,12,18,36,40,30,,,,,,,
5020,CO00WH5020,CO00WH5020L,CO00WH5020L,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,White,,62041919,CO00WH5020,#ERROR!,Adults-Women,White,Off White,Blue,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15,40,40,26.5,40,26,37,12,18,38,42,32,,,,,,,
5020,CO00WH5020,CO00WH5020XL,CO00WH5020XL,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,White,,62041919,CO00WH5020,#ERROR!,Adults-Women,White,Off White,Blue,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15.5,42,42,26.5,42,26,37,12,18,40,44,34,,,,,,,
5020,CO00WH5020,CO00WH5020XXL,CO00WH5020XXL,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,White,,62041919,CO00WH5020,#ERROR!,Adults-Women,White,Off White,Blue,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Drawstring,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,16,44,44,26.5,44,26,37,12,18,42,46,36,,,,,,,
5016,CO00OW5016,CO00OW5016S,CO00OW5016S,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Off White,,62041919,CO00OW5016,#ERROR!,Adults-Women,Off White,White,Cream,Fashion,Smart Casual,2025,Summer,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Cotton Floral Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Mandarin Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Embroidered,Slip-On,NA,Dry Clean,NA,NA,NA,Floral,Regular,2,Button,,Set Of Tunic With Trouser,,,,14,38,38,35.5,34,26,38,12,17,34,38,28,,,,,,,
